group	tag	smolt.year	date.M	length.M	date.R	length.R	time.MR	growth	growth.rate
fall	3D9.1BF1CAF128	2004	8/8/2003	70	4/29/2004	102	265	32	0.120754717
fall	3D9.1BF1CAF150	2004	8/26/2003	58	5/19/2004	91	267	33	0.123595506
fall	3D9.1BF1CAF15B	2004	8/16/2003	63	5/19/2004	97	277	34	0.122743682
fall	3D9.1BF1CAF173	2004	8/21/2003	61	5/13/2004	105	266	44	0.165413534
fall	3D9.1BF1CAF247	2004	8/8/2003	66	5/15/2004	102	281	36	0.128113879
fall	3D9.1BF1CAF251	2004	8/8/2003	75	5/5/2004	107	271	32	0.118081181
fall	3D9.1BF1CAF268	2004	8/8/2003	60	5/15/2004	109	281	49	0.174377224
fall	3D9.1BF1CAF464	2004	8/6/2003	63	4/29/2004	108	267	45	0.168539326
fall	3D9.1BF1CAF480	2004	8/11/2003	60	5/13/2004	110	276	50	0.18115942
fall	3D9.1BF1CAF4D9	2004	8/16/2003	66	5/15/2004	93	273	27	0.098901099
fall	3D9.1BF1CAF4DD	2004	8/15/2003	66	5/23/2004	96	282	30	0.106382979
fall	3D9.1BF1CAF4F2	2004	8/8/2003	65	5/29/2004	110	295	45	0.152542373
fall	3D9.1BF1CAF4FD	2004	8/8/2003	68	5/21/2004	120	287	52	0.181184669
fall	3D9.1BF1CAF503	2004	8/8/2003	59	5/29/2004	121	295	62	0.210169492
fall	3D9.1BF1CAF50F	2004	8/25/2003	58	5/1/2004	93	250	35	0.14
fall	3D9.1BF1CAF524	2004	8/8/2003	59	5/17/2004	103	283	44	0.155477032
fall	3D9.1BF1CAF5FA	2004	8/21/2003	67	5/7/2004	109	260	42	0.161538462
fall	3D9.1BF1CAF646	2004	8/8/2003	66	5/11/2004	114	277	48	0.173285199
fall	3D9.1BF1CAF65B	2004	8/8/2003	63	5/13/2004	110	279	47	0.168458781
fall	3D9.1BF1CAF67E	2004	8/15/2003	59	5/7/2004	103	266	44	0.165413534
fall	3D9.1BF1CAF68B	2004	8/11/2003	73	5/5/2004	105	268	32	0.119402985
fall	3D9.1BF1CAF6B9	2004	8/29/2003	67	5/7/2004	105	252	38	0.150793651
fall	3D9.1BF1CAF6C3	2004	8/11/2003	62	5/13/2004	106	276	44	0.15942029
fall	3D9.1BF1CAF6F6	2004	8/16/2003	58	6/14/2004	114	303	56	0.184818482
fall	3D9.1BF1CAF702	2004	7/31/2003	68	4/29/2004	95	273	27	0.098901099
fall	3D9.1BF1CAF75A	2004	8/8/2003	62	5/7/2004	99	273	37	0.135531136
fall	3D9.1BF1CAF7C3	2004	8/11/2003	70	5/9/2004	122	272	52	0.191176471
fall	3D9.1BF1CAF80B	2004	8/21/2003	70	5/17/2004	116	270	46	0.17037037
fall	3D9.1BF1CAF845	2004	8/15/2003	69	5/31/2004	109	290	40	0.137931034
fall	3D9.1BF1CAF84B	2004	8/8/2003	65	5/3/2004	104	269	39	0.144981413
fall	3D9.1BF1CAF84C	2004	8/11/2003	61	4/26/2004	106	259	45	0.173745174
fall	3D9.1BF1CAF99F	2004	8/8/2003	59	6/12/2004	124	309	65	0.210355987
fall	3D9.1BF1CAF9BD	2004	8/16/2003	59	6/7/2004	118	296	59	0.199324324
fall	3D9.1BF1CAFA2B	2004	8/30/2003	60	5/1/2004	92	245	32	0.130612245
fall	3D9.1BF1CAFA2E	2004	8/8/2003	61	5/23/2004	101	289	40	0.138408304
fall	3D9.1BF1CAFA44	2004	8/11/2003	74	4/21/2004	110	254	36	0.141732283
fall	3D9.1BF1CAFA4B	2004	8/8/2003	52	5/7/2004	102	273	50	0.183150183
fall	3D9.1BF1CAFA8C	2004	8/6/2003	64	5/9/2004	116	277	52	0.187725632
fall	3D9.1BF1CAFAC2	2004	8/25/2003	96	5/11/2004	118	260	22	0.084615385
fall	3D9.1BF1CAFB00	2004	8/21/2003	77	4/26/2004	111	249	34	0.136546185
fall	3D9.1BF1CAFB23	2004	8/8/2003	62	5/15/2004	112	281	50	0.177935943
fall	3D9.1BF1CAFB63	2004	8/8/2003	59	5/11/2004	101	277	42	0.151624549
fall	3D9.1BF1CAFBB6	2004	8/15/2003	60	5/11/2004	115	270	55	0.203703704
fall	3D9.1BF1CAFBFA	2004	8/15/2003	69	5/15/2004	99	274	30	0.109489051
fall	3D9.1BF1CAFC07	2004	8/8/2003	68	5/15/2004	102	281	34	0.120996441
fall	3D9.1BF1CAFC29	2004	8/30/2003	73	5/29/2004	99	273	26	0.095238095
fall	3D9.1BF1CAFC53	2004	8/25/2003	59	6/14/2004	115	294	56	0.19047619
fall	3D9.1BF1CAFC5B	2004	8/11/2003	70	5/3/2004	106	266	36	0.135338346
fall	3D9.1BF1CAFCBB	2004	8/5/2003	72	5/17/2004	112	286	40	0.13986014
fall	3D9.1BF1CAFD13	2004	8/28/2003	68	5/19/2004	132	265	64	0.241509434
fall	3D9.1BF1CAFD25	2004	8/15/2003	67	4/27/2004	110	256	43	0.16796875
fall	3D9.1BF1CAFD26	2004	8/15/2003	57	5/15/2004	95	274	38	0.138686131
fall	3D9.1BF1CAFD39	2004	8/21/2003	67	5/5/2004	104	258	37	0.143410853
fall	3D9.1BF1CAFD5D	2004	8/29/2003	75	5/9/2004	99	254	24	0.094488189
fall	3D9.1BF1CAFE07	2004	8/25/2003	65	5/15/2004	95	264	30	0.113636364
fall	3D9.1BF1CAFE1C	2004	8/25/2003	57	5/1/2004	105	250	48	0.192
fall	3D9.1BF1CAFE4F	2004	8/30/2003	62	6/5/2004	97	280	35	0.125
fall	3D9.1BF1CAFEA3	2004	8/11/2003	72	4/26/2004	112	259	40	0.154440154
fall	3D9.1BF1CAFEB1	2004	8/29/2003	61	4/26/2004	98	241	37	0.153526971
fall	3D9.1BF1CAFF56	2004	8/22/2003	59	4/29/2004	102	251	43	0.171314741
fall	3D9.1BF1CAFF71	2004	8/25/2003	81	5/13/2004	97	262	16	0.061068702
fall	3D9.1BF1CAFF77	2004	8/25/2003	65	6/2/2004	98	282	33	0.117021277
fall	3D9.1BF1CAFFB3	2004	8/26/2003	76	4/21/2004	105	239	29	0.121338912
fall	3D9.1BF1CAFFCF	2004	8/11/2003	64	5/13/2004	114	276	50	0.18115942
fall	3D9.1BF1CAFFDA	2004	8/15/2003	60	5/27/2004	118	286	58	0.202797203
fall	3D9.1BF1CB0002	2004	8/8/2003	61	5/7/2004	97	273	36	0.131868132
fall	3D9.1BF1CB0018	2004	8/8/2003	58	5/15/2004	99	281	41	0.145907473
fall	3D9.1BF1CB015C	2004	8/28/2003	73	6/12/2004	110	289	37	0.128027682
fall	3D9.1BF1CB01AA	2004	8/21/2003	69	5/7/2004	114	260	45	0.173076923
fall	3D9.1BF1CB01F0	2004	8/8/2003	52	5/29/2004	103	295	51	0.172881356
fall	3D9.1BF1CB028E	2004	8/15/2003	56	5/27/2004	120	286	64	0.223776224
fall	3D9.1BF1CB0312	2004	8/25/2003	64	5/7/2004	106	256	42	0.1640625
fall	3D9.1BF1CB0346	2004	8/11/2003	60	4/21/2004	89	254	29	0.114173228
fall	3D9.1BF1CB0356	2004	8/11/2003	61	5/7/2004	95	270	34	0.125925926
fall	3D9.1BF1CB0363	2004	8/8/2003	62	5/3/2004	98	269	36	0.133828996
fall	3D9.1BF1CB037F	2004	8/15/2003	76	4/27/2004	108	256	32	0.125
fall	3D9.1BF1CB038B	2004	8/21/2003	77	4/26/2004	107	249	30	0.120481928
fall	3D9.1BF1CB03F7	2004	8/8/2003	65	4/26/2004	113	262	48	0.183206107
fall	3D9.1BF1CB042B	2004	8/26/2003	64	5/25/2004	115	273	51	0.186813187
fall	3D9.1BF1CB0468	2004	8/8/2003	62	5/3/2004	99	269	37	0.137546468
fall	3D9.1BF1CB04B5	2004	8/8/2003	56	5/15/2004	110	281	54	0.192170819
fall	3D9.1BF1CB04D1	2004	8/8/2003	55	5/3/2004	98	269	43	0.159851301
fall	3D9.1BF1CB04F8	2004	8/26/2003	69	4/29/2004	90	247	21	0.085020243
fall	3D9.1BF1CB04FD	2004	8/21/2003	61	5/7/2004	102	260	41	0.157692308
fall	3D9.1BF1CB04FF	2004	8/21/2003	70	5/27/2004	107	280	37	0.132142857
fall	3D9.1BF1CB051F	2004	8/21/2003	67	5/9/2004	108	262	41	0.15648855
fall	3D9.1BF1CB057A	2004	8/29/2003	60	5/3/2004	101	248	41	0.165322581
fall	3D9.1BF1CB05AF	2004	8/16/2003	63	6/5/2004	109	294	46	0.156462585
fall	3D9.1BF1CB05C4	2004	8/8/2003	64	5/31/2004	105	297	41	0.138047138
fall	3D9.1BF1CB05E0	2004	8/25/2003	66	6/2/2004	108	282	42	0.14893617
fall	3D9.1BF1CB05EA	2004	8/16/2003	57	5/21/2004	99	279	42	0.150537634
fall	3D9.1BF1CB05F6	2004	8/8/2003	61	5/13/2004	107	279	46	0.164874552
fall	3D9.1BF1CB06FD	2004	8/8/2003	59	6/2/2004	107	299	48	0.160535117
fall	3D9.1BF1CB072D	2004	8/25/2003	68	6/7/2004	127	287	59	0.205574913
fall	3D9.1BF1CB0788	2004	8/8/2003	60	5/23/2004	120	289	60	0.207612457
fall	3D9.1BF1CB078B	2004	8/26/2003	63	5/25/2004	93	273	30	0.10989011
fall	3D9.1BF1CB07AE	2004	8/11/2003	72	5/7/2004	109	270	37	0.137037037
fall	3D9.1BF1CB07B3	2004	8/21/2003	78	5/7/2004	126	260	48	0.184615385
fall	3D9.1BF1CB07CA	2004	8/11/2003	77	4/24/2004	111	257	34	0.13229572
fall	3D9.1BF1CB07DC	2004	8/11/2003	77	4/29/2004	114	262	37	0.141221374
fall	3D9.1BF1CB07FD	2004	8/25/2003	71	5/7/2004	110	256	39	0.15234375
fall	3D9.1BF1CB0818	2004	8/15/2003	56	5/9/2004	99	268	43	0.160447761
fall	3D9.1BF1CB082D	2004	8/26/2003	60	6/5/2004	116	284	56	0.197183099
fall	3D9.1BF1CB08AE	2004	8/8/2003	57	5/15/2004	108	281	51	0.181494662
fall	3D9.1BF1CB090E	2004	8/29/2003	68	6/14/2004	108	290	40	0.137931034
fall	3D9.1BF1CB0925	2004	8/11/2003	76	5/3/2004	112	266	36	0.135338346
fall	3D9.1BF1CB09AF	2004	8/26/2003	56	5/29/2004	107	277	51	0.184115523
fall	3D9.1BF1CB09B4	2004	8/16/2003	63	5/31/2004	104	289	41	0.141868512
fall	3D9.1BF1CB0A2F	2004	8/8/2003	56	5/23/2004	110	289	54	0.186851211
fall	3D9.1BF1CB0A44	2004	8/8/2003	56	5/15/2004	106	281	50	0.177935943
fall	3D9.1BF1CB0A91	2004	8/15/2003	67	6/2/2004	110	292	43	0.147260274
fall	3D9.1BF1CB0ACC	2004	8/15/2003	59	4/24/2004	103	253	44	0.173913043
fall	3D9.1BF1CB0B20	2004	8/21/2003	76	4/21/2004	105	244	29	0.118852459
fall	3D9.1BF1CB0B21	2004	8/8/2003	61	5/23/2004	107	289	46	0.15916955
fall	3D9.1BF1CB0B3E	2004	8/4/2003	69	5/15/2004	107	285	38	0.133333333
fall	3D9.1BF1CB0BC4	2004	8/25/2003	62	5/19/2004	99	268	37	0.138059701
fall	3D9.1BF1CB0C16	2004	8/8/2003	73	5/9/2004	111	275	38	0.138181818
fall	3D9.1BF1CB0C3A	2004	8/11/2003	81	5/9/2004	104	272	23	0.084558824
fall	3D9.1BF1CB0C76	2004	8/25/2003	70	5/11/2004	103	260	33	0.126923077
fall	3D9.1BF1CB0C79	2004	8/21/2003	76	4/26/2004	115	249	39	0.156626506
fall	3D9.1BF1CB0CA6	2004	8/11/2003	62	4/26/2004	98	259	36	0.138996139
fall	3D9.1BF1CB0CAA	2004	8/8/2003	69	5/15/2004	101	281	32	0.113879004
fall	3D9.1BF1CB0CAC	2004	8/8/2003	68	5/7/2004	104	273	36	0.131868132
fall	3D9.1BF1CB0CBB	2004	8/16/2003	69	5/21/2004	105	279	36	0.129032258
fall	3D9.1BF1CB0CCD	2004	8/8/2003	55	5/19/2004	116	285	61	0.214035088
fall	3D9.1BF1CB0E55	2004	8/21/2003	75	5/5/2004	111	258	36	0.139534884
fall	3D9.1BF1CB0E81	2004	8/29/2003	62	5/3/2004	105	248	43	0.173387097
fall	3D9.1BF1CB0E85	2004	8/11/2003	55	5/7/2004	116	270	61	0.225925926
fall	3D9.1BF1CB0E9A	2004	8/8/2003	62	4/26/2004	97	262	35	0.133587786
fall	3D9.1BF1CB0EA8	2004	8/29/2003	63	5/25/2004	114	270	51	0.188888889
fall	3D9.1BF1CB0EC7	2004	8/4/2003	63	5/5/2004	104	275	41	0.149090909
fall	3D9.1BF1CB0EFC	2004	8/21/2003	72	5/3/2004	108	256	36	0.140625
fall	3D9.1BF1CB0F39	2004	8/21/2003	76	4/26/2004	109	249	33	0.13253012
fall	3D9.1BF1CB0F47	2004	8/11/2003	83	5/3/2004	106	266	23	0.086466165
fall	3D9.1BF1CB0FA6	2004	8/16/2003	70	5/27/2004	119	285	49	0.171929825
fall	3D9.1BF1CB0FAE	2004	8/30/2003	70	5/27/2004	103	271	33	0.121771218
fall	3D9.1BF1CB0FC2	2004	8/8/2003	69	5/7/2004	96	273	27	0.098901099
fall	3D9.1BF1CB1011	2004	8/11/2003	72	5/3/2004	96	266	24	0.090225564
fall	3D9.1BF1CB1013	2004	8/26/2003	70	4/24/2004	94	242	24	0.099173554
fall	3D9.1BF1CB102F	2004	8/30/2003	62	5/7/2004	108	251	46	0.183266932
fall	3D9.1BF1CB1036	2004	8/30/2003	65	5/3/2004	105	247	40	0.16194332
fall	3D9.1BF1CB1072	2004	8/8/2003	76	5/19/2004	115	285	39	0.136842105
fall	3D9.1BF1CB108B	2004	8/15/2003	75	5/17/2004	110	276	35	0.126811594
fall	3D9.1BF1CB10A1	2004	8/8/2003	67	5/7/2004	106	273	39	0.142857143
fall	3D9.1BF1CB10D4	2004	8/22/2003	68	4/26/2004	114	248	46	0.185483871
fall	3D9.1BF1CB10D9	2004	8/11/2003	60	5/15/2004	114	278	54	0.194244604
fall	3D9.1BF1CB112D	2004	8/21/2003	63	4/24/2004	97	247	34	0.137651822
fall	3D9.1BF1CB113D	2004	8/11/2003	80	6/23/2004	111	317	31	0.097791798
fall	3D9.1BF1CB1178	2004	8/26/2003	54	5/25/2004	97	273	43	0.157509158
fall	3D9.1BF1CB124B	2004	8/15/2003	66	5/29/2004	118	288	52	0.180555556
fall	3D9.1BF1CB127C	2004	8/26/2003	61	5/7/2004	112	255	51	0.2
fall	3D9.1BF1CB1294	2004	8/16/2003	61	5/27/2004	115	285	54	0.189473684
fall	3D9.1BF1CB12A7	2004	8/25/2003	59	6/7/2004	116	287	57	0.198606272
fall	3D9.1BF1CB12BC	2004	8/11/2003	62	5/9/2004	115	272	53	0.194852941
fall	3D9.1BF1CB12D0	2004	8/21/2003	64	5/21/2004	114	274	50	0.182481752
fall	3D9.1BF1CB1397	2004	8/15/2003	62	5/7/2004	111	266	49	0.184210526
fall	3D9.1BF1CB13A0	2004	8/8/2003	65	5/17/2004	105	283	40	0.141342756
fall	3D9.1BF1CB13CB	2004	8/8/2003	68	5/7/2004	114	273	46	0.168498168
fall	3D9.1BF1CB13CD	2004	8/30/2003	58	4/27/2004	105	241	47	0.195020747
fall	3D9.1BF1CB13CF	2004	8/8/2003	71	5/9/2004	108	275	37	0.134545455
fall	3D9.1BF1CB13D1	2004	8/15/2003	60	5/15/2004	114	274	54	0.197080292
fall	3D9.1BF1CB1411	2004	8/8/2003	61	5/1/2004	108	267	47	0.176029963
fall	3D9.1BF1CB1413	2004	8/8/2003	60	5/11/2004	105	277	45	0.162454874
fall	3D9.1BF1CB1456	2004	8/21/2003	71	5/7/2004	123	260	52	0.2
fall	3D9.1BF1CB146E	2004	8/26/2003	74	5/7/2004	107	255	33	0.129411765
fall	3D9.1BF1CB147F	2004	8/11/2003	73	5/3/2004	114	266	41	0.154135338
fall	3D9.1BF1CB14A1	2004	8/29/2003	60	5/1/2004	122	246	62	0.25203252
fall	3D9.1BF1CB14B2	2004	8/15/2003	54	5/1/2004	106	260	52	0.2
fall	3D9.1BF1CB14C8	2004	8/21/2003	83	4/19/2004	120	242	37	0.152892562
fall	3D9.1BF1CB151F	2004	8/11/2003	73	5/3/2004	110	266	37	0.139097744
fall	3D9.1BF1CB153C	2004	8/8/2003	55	4/26/2004	103	262	48	0.183206107
fall	3D9.1BF1CB1549	2004	8/29/2003	70	4/29/2004	93	244	23	0.094262295
fall	3D9.1BF1CB1565	2004	8/15/2003	61	5/5/2004	93	264	32	0.121212121
fall	3D9.1BF1CB1579	2004	8/8/2003	59	6/7/2004	115	304	56	0.184210526
fall	3D9.1BF1CB1597	2004	8/11/2003	72	4/26/2004	107	259	35	0.135135135
fall	3D9.1BF1CB15A5	2004	8/8/2003	76	5/21/2004	121	287	45	0.156794425
fall	3D9.1BF1CB15AD	2004	8/25/2003	74	5/3/2004	116	252	42	0.166666667
fall	3D9.1BF1CB1779	2004	8/11/2003	74	4/19/2004	113	252	39	0.154761905
fall	3D9.1BF1CB179B	2004	8/8/2003	71	5/5/2004	108	271	37	0.136531365
fall	3D9.1BF1CB17C6	2004	8/8/2003	61	5/1/2004	94	267	33	0.123595506
fall	3D9.1BF1CB17FB	2004	8/11/2003	74	5/3/2004	97	266	23	0.086466165
fall	3D9.1BF1CB17FF	2004	8/8/2003	56	5/21/2004	105	287	49	0.170731707
fall	3D9.1BF1CB1802	2004	8/15/2003	72	5/19/2004	112	278	40	0.143884892
fall	3D9.1BF1CB380B	2004	8/16/2003	55	6/14/2004	110	303	55	0.181518152
fall	3D9.1BF1CB38AA	2004	8/21/2003	66	5/9/2004	114	262	48	0.183206107
fall	3D9.1BF1CB38CA	2004	8/8/2003	60	5/3/2004	97	269	37	0.137546468
fall	3D9.1BF1CB3912	2004	8/11/2003	64	5/7/2004	115	270	51	0.188888889
fall	3D9.1BF1CB39A2	2004	8/25/2003	70	5/19/2004	104	268	34	0.126865672
fall	3D9.1BF1CB39D1	2004	8/16/2003	68	6/12/2004	115	301	47	0.156146179
fall	3D9.1BF1CB39D5	2004	8/15/2003	76	5/3/2004	109	262	33	0.125954198
fall	3D9.1BF1CB39E8	2004	8/21/2003	72	4/26/2004	117	249	45	0.180722892
fall	3D9.1BF1CB3A9A	2004	8/8/2003	71	5/7/2004	102	273	31	0.113553114
fall	3D9.1BF1CB3AA8	2004	8/8/2003	68	5/15/2004	116	281	48	0.170818505
fall	3D9.1BF1CB3C7C	2004	8/8/2003	60	5/7/2004	106	273	46	0.168498168
fall	3D9.1BF1CB3C94	2004	8/8/2003	60	5/5/2004	96	271	36	0.132841328
fall	3D9.1BF1CB3C95	2004	8/8/2003	70	5/7/2004	100	273	30	0.10989011
fall	3D9.1BF1CB3D19	2004	8/5/2003	79	5/23/2004	109	292	30	0.102739726
fall	3D9.1BF1CB3DC2	2004	8/16/2003	61	5/19/2004	106	277	45	0.162454874
fall	3D9.1BF1CB3E15	2004	8/8/2003	56	5/31/2004	111	297	55	0.185185185
fall	3D9.1BF1CB3E60	2004	8/30/2003	67	5/21/2004	101	265	34	0.128301887
fall	3D9.1BF1CB439D	2004	8/8/2003	72	5/3/2004	106	269	34	0.126394052
fall	3D9.1BF1CB43FD	2004	8/15/2003	76	4/24/2004	104	253	28	0.110671937
fall	3D9.1BF1CB440A	2004	8/26/2003	67	5/13/2004	115	261	48	0.183908046
fall	3D9.1BF1CB440E	2004	8/11/2003	58	5/25/2004	107	288	49	0.170138889
fall	3D9.1BF1CB4467	2004	8/11/2003	71	5/7/2004	106	270	35	0.12962963
fall	3D9.1BF1CB4496	2004	8/25/2003	62	5/7/2004	112	256	50	0.1953125
fall	3D9.1BF1CB44A9	2004	8/21/2003	66	5/1/2004	98	254	32	0.125984252
fall	3D9.1BF1CB44DA	2004	8/8/2003	62	5/15/2004	110	281	48	0.170818505
fall	3D9.1BF1CB44DD	2004	8/26/2003	61	6/7/2004	107	286	46	0.160839161
fall	3D9.1BF1CB4525	2004	8/8/2003	65	4/26/2004	96	262	31	0.118320611
fall	3D9.1BF1CB47C2	2004	8/15/2003	61	5/27/2004	116	286	55	0.192307692
fall	3D9.1BF1CB485D	2004	8/11/2003	63	5/7/2004	112	270	49	0.181481481
fall	3D9.1BF1CB4863	2004	8/21/2003	74	4/29/2004	107	252	33	0.130952381
fall	3D9.1BF1CB4D5C	2004	8/11/2003	61	5/13/2004	118	276	57	0.206521739
fall	3D9.1BF1CB4E5B	2004	8/8/2003	69	5/7/2004	113	273	44	0.161172161
fall	3D9.1BF1CB4E92	2004	8/8/2003	68	4/29/2004	100	265	32	0.120754717
fall	3D9.1BF1CB4E93	2004	8/16/2003	67	5/5/2004	102	263	35	0.133079848
fall	3D9.1BF1CB4F4B	2004	8/6/2003	54	6/2/2004	103	301	49	0.162790698
fall	3D9.1BF1CB4FE3	2004	8/11/2003	79	5/3/2004	115	266	36	0.135338346
fall	3D9.1BF1CB4FF2	2004	8/25/2003	76	5/17/2004	102	266	26	0.097744361
fall	3D9.1BF1CB4FF5	2004	8/8/2003	69	5/15/2004	108	281	39	0.138790036
fall	3D9.1BF1CB5044	2004	8/26/2003	57	5/27/2004	92	275	35	0.127272727
fall	3D9.1BF1CB5048	2004	8/8/2003	67	5/9/2004	98	275	31	0.112727273
fall	3D9.1BF1CB5056	2004	8/8/2003	63	5/9/2004	97	275	34	0.123636364
fall	3D9.1BF1CB5081	2004	8/8/2003	54	5/15/2004	100	281	46	0.163701068
fall	3D9.1BF1CB50B9	2004	8/21/2003	76	4/21/2004	108	244	32	0.131147541
fall	3D9.1BF1CB50C3	2004	8/25/2003	60	5/17/2004	94	266	34	0.127819549
fall	3D9.1BF1CB5102	2004	8/21/2003	74	5/5/2004	112	258	38	0.147286822
fall	3D9.1BF1CB5117	2004	8/21/2003	74	5/3/2004	113	256	39	0.15234375
fall	3D9.1BF1CBA0A1	2004	8/11/2003	79	4/26/2004	107	259	28	0.108108108
fall	3D9.1BF1CBA326	2004	8/11/2003	68	5/3/2004	100	266	32	0.120300752
fall	3D9.1BF1CBA332	2004	8/8/2003	64	4/26/2004	98	262	34	0.129770992
fall	3D9.1BF1CBA337	2004	8/8/2003	69	4/29/2004	98	265	29	0.109433962
fall	3D9.1BF1CBA3B3	2004	8/21/2003	86	4/26/2004	114	249	28	0.112449799
fall	3D9.1BF1CBA3ED	2004	8/15/2003	55	5/7/2004	104	266	49	0.184210526
fall	3D9.1BF1CBA493	2004	8/21/2003	68	5/3/2004	109	256	41	0.16015625
fall	3D9.1BF1CBA52B	2004	8/15/2003	64	6/12/2004	111	302	47	0.155629139
fall	3D9.1BF1CBA534	2004	8/15/2003	56	5/1/2004	98	260	42	0.161538462
fall	3D9.1BF1CBA591	2004	8/8/2003	75	5/7/2004	122	273	47	0.172161172
fall	3D9.1BF1CBA5A1	2004	8/25/2003	77	5/7/2004	91	256	14	0.0546875
fall	3D9.1BF1CBA5F0	2004	8/28/2003	66	5/3/2004	105	249	39	0.156626506
fall	3D9.1BF1CBA5FD	2004	8/8/2003	74	5/17/2004	107	283	33	0.116607774
fall	3D9.1BF1CBA634	2004	8/26/2003	67	5/25/2004	110	273	43	0.157509158
fall	3D9.1BF1CBA683	2004	8/8/2003	57	5/15/2004	108	281	51	0.181494662
fall	3D9.1BF1CBA691	2004	8/15/2003	65	5/1/2004	99	260	34	0.130769231
fall	3D9.1BF1CBA6A5	2004	8/29/2003	71	4/19/2004	105	234	34	0.145299145
fall	3D9.1BF1CBA72E	2004	8/15/2003	72	5/21/2004	111	280	39	0.139285714
fall	3D9.1BF1CBA734	2004	7/31/2003	72	4/26/2004	106	270	34	0.125925926
fall	3D9.1BF1CBA748	2004	8/8/2003	61	5/23/2004	108	289	47	0.162629758
fall	3D9.1BF1CBA75A	2004	8/6/2003	56	5/3/2004	102	271	46	0.169741697
fall	3D9.1BF1CBA75B	2004	8/26/2003	67	5/13/2004	106	261	39	0.149425287
fall	3D9.1BF1CBA767	2004	8/8/2003	67	5/3/2004	110	269	43	0.159851301
fall	3D9.1BF1CBA772	2004	8/21/2003	72	5/3/2004	114	256	42	0.1640625
fall	3D9.1BF1CBA7A5	2004	8/11/2003	84	4/21/2004	105	254	21	0.082677165
fall	3D9.1BF1CBA8A5	2004	8/15/2003	59	5/3/2004	102	262	43	0.164122137
fall	3D9.1BF1CBA8BC	2004	8/8/2003	72	5/15/2004	108	281	36	0.128113879
fall	3D9.1BF1CBA8BF	2004	8/8/2003	80	5/13/2004	123	279	43	0.154121864
fall	3D9.1BF1CBA8CE	2004	8/6/2003	78	5/21/2004	115	289	37	0.128027682
fall	3D9.1BF1CBA8DB	2004	8/8/2003	75	5/19/2004	106	285	31	0.10877193
fall	3D9.1BF1CBA90B	2004	8/8/2003	78	5/9/2004	114	275	36	0.130909091
fall	3D9.1BF1CBA930	2004	8/16/2003	77	4/27/2004	102	255	25	0.098039216
fall	3D9.1BF1CBA93F	2004	8/8/2003	73	5/7/2004	109	273	36	0.131868132
fall	3D9.1BF1CBA96F	2004	8/6/2003	59	6/18/2004	119	317	60	0.189274448
fall	3D9.1BF1CBA9A1	2004	8/21/2003	84	4/21/2004	105	244	21	0.086065574
fall	3D9.1BF1CBA9B7	2004	8/8/2003	68	5/31/2004	111	297	43	0.144781145
fall	3D9.1BF1CBA9D3	2004	8/11/2003	65	5/13/2004	119	276	54	0.195652174
fall	3D9.1BF1CBA9EA	2004	8/5/2003	56	5/27/2004	106	296	50	0.168918919
fall	3D9.1BF1CBA9EB	2004	8/21/2003	64	5/3/2004	109	256	45	0.17578125
fall	3D9.1BF1CBA9FC	2004	8/21/2003	75	5/3/2004	114	256	39	0.15234375
fall	3D9.1BF1CBAA55	2004	8/21/2003	60	5/3/2004	104	256	44	0.171875
fall	3D9.1BF1CBAAB3	2004	8/21/2003	63	5/7/2004	102	260	39	0.15
fall	3D9.1BF1CBAABC	2004	8/8/2003	66	5/9/2004	107	275	41	0.149090909
fall	3D9.1BF1CBAB12	2004	8/21/2003	76	5/1/2004	96	254	20	0.078740157
fall	3D9.1BF1CBAB4E	2004	8/4/2003	60	6/14/2004	117	315	57	0.180952381
fall	3D9.1BF1CBAB5E	2004	8/15/2003	64	5/3/2004	105	262	41	0.15648855
fall	3D9.1BF1CBAB62	2004	8/26/2003	58	5/21/2004	93	269	35	0.130111524
fall	3D9.1BF1CBAB65	2004	8/21/2003	76	4/24/2004	111	247	35	0.141700405
fall	3D9.1BF1CBAB8E	2004	8/28/2003	71	4/19/2004	104	235	33	0.140425532
fall	3D9.1BF1CBAB94	2004	7/31/2003	68	5/15/2004	103	289	35	0.121107266
fall	3D9.1BF1CBABD2	2004	8/6/2003	65	5/1/2004	106	269	41	0.152416357
fall	3D9.1BF1CBABE1	2004	8/8/2003	55	5/7/2004	107	273	52	0.19047619
fall	3D9.1BF1CBABF1	2004	8/21/2003	75	5/11/2004	112	264	37	0.140151515
fall	3D9.1BF1CBAC10	2004	8/29/2003	61	5/9/2004	114	254	53	0.208661417
fall	3D9.1BF1CBAC3A	2004	8/8/2003	67	5/9/2004	106	275	39	0.141818182
fall	3D9.1BF1CBAC41	2004	8/28/2003	56	5/7/2004	94	253	38	0.150197628
fall	3D9.1BF1CBAC6C	2004	8/25/2003	58	5/31/2004	112	280	54	0.192857143
fall	3D9.1BF1CBAC7A	2004	8/21/2003	65	4/29/2004	100	252	35	0.138888889
fall	3D9.1BF1CBAC8C	2004	8/30/2003	59	6/21/2004	106	296	47	0.158783784
fall	3D9.1BF1CBAC94	2004	8/11/2003	73	4/27/2004	104	260	31	0.119230769
fall	3D9.1BF1CBAC9E	2004	8/6/2003	64	5/23/2004	106	291	42	0.144329897
fall	3D9.1BF1CBAD88	2004	8/6/2003	83	4/24/2004	104	262	21	0.080152672
