tag	age	year	LGR.smolt.date	LGR.smolt.day	route	rear.type	length	LGR.adult.date	BON.adult.date	LGR.flow	LGR.temp	CUI	CUMCUI	NPGO	ONI	PNI	PDO	SST.buoy29	press.buoy29
3D9.1BF105BA58	3	2000	4/27/2000	28	I	W	103	5/11/2003	4/24/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105BC41	3	2000	4/27/2000	28	I	W	115	6/19/2003	6/8/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105BDD3	3	2000	4/27/2000	28	I	W	116	4/24/2003	4/10/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1060513	3	2000	4/27/2000	28	I	W	106	5/2/2003	4/16/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF106129C	1	2000	4/27/2000	28	I	W	116	6/28/2001	6/19/2001	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1095517	2	2000	4/27/2000	28	I	W	112	6/18/2002	5/30/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10965E9	3	2000	4/27/2000	28	I	W	114	7/7/2003	4/6/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109EE85	2	2000	4/27/2000	28	I	W	116	5/17/2002	5/5/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10A0464	2	2000	4/27/2000	28	I	W	112	5/20/2002	5/10/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10A0B3A	2	2000	4/27/2000	28	I	W	92	5/11/2002	4/28/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FAAD54	3	2000	4/27/2000	28	T	W	111	4/18/2003	4/1/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FABEB3	3	2000	4/27/2000	28	T	W	104	6/16/2003	6/4/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB50DF	2	2000	4/27/2000	28	T	W	104	NA	4/30/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FED780	2	2000	4/27/2000	28	T	W	114	6/12/2002	5/22/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEE315	3	2000	4/27/2000	28	T	W	106	NA	6/8/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEF6FA	3	2000	4/27/2000	28	T	W	106	NA	4/28/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105E550	2	2000	4/27/2000	28	T	W	113	6/5/2002	5/20/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1060CFD	3	2000	4/27/2000	28	T	W	113	5/14/2003	5/3/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1076FBA	3	2000	4/27/2000	28	T	W	104	5/18/2003	5/5/2003	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1081975	2	2000	4/27/2000	28	T	W	111	NA	5/13/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109DD73	2	2000	4/27/2000	28	T	W	92	5/5/2002	4/24/2002	90.4	10.05	19.52747253	-6502	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FAB69E	3	2000	4/28/2000	29	I	W	103	5/10/2003	4/10/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FAC014	3	2000	4/28/2000	29	I	W	119	4/22/2003	3/31/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FAC8EB	3	2000	4/28/2000	29	I	W	97	4/15/2003	3/28/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB61A0	2	2000	4/28/2000	29	I	W	107	5/20/2002	5/8/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FC4CB5	3	2000	4/28/2000	29	I	W	100	6/8/2003	5/19/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEB301	2	2000	4/28/2000	29	I	W	106	6/24/2002	6/12/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEB6FD	3	2000	4/28/2000	29	I	W	92	NA	4/24/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEBC56	2	2000	4/28/2000	29	I	W	119	6/10/2002	5/29/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105B046	3	2000	4/28/2000	29	I	W	109	4/21/2003	4/6/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105D5F9	3	2000	4/28/2000	29	I	W	103	6/10/2003	5/19/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105D631	2	2000	4/28/2000	29	I	W	110	6/9/2002	5/21/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1060E39	3	2000	4/28/2000	29	I	W	117	4/21/2003	4/4/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1060F44	3	2000	4/28/2000	29	I	W	109	4/20/2003	3/31/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10759AE	2	2000	4/28/2000	29	I	W	94	6/6/2002	5/12/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107685C	2	2000	4/28/2000	29	I	W	111	7/3/2002	6/16/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1077581	2	2000	4/28/2000	29	I	W	103	NA	5/31/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107849E	2	2000	4/28/2000	29	I	W	105	7/6/2002	6/19/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107C8F3	2	2000	4/28/2000	29	I	W	106	6/1/2002	5/13/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107E921	1	2000	4/28/2000	29	I	W	103	7/8/2001	6/26/2001	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107F0E0	3	2000	4/28/2000	29	I	W	106	6/24/2003	6/9/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107F4B3	3	2000	4/28/2000	29	I	W	117	5/21/2003	5/4/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1080C66	1	2000	4/28/2000	29	I	W	106	6/23/2001	NA	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1081888	3	2000	4/28/2000	29	I	W	114	4/24/2003	4/3/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1087393	2	2000	4/28/2000	29	I	W	112	6/23/2002	6/7/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1088855	3	2000	4/28/2000	29	I	W	93	6/25/2003	6/10/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109E8E5	2	2000	4/28/2000	29	I	W	120	5/12/2002	4/30/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FAC8C0	2	2000	4/28/2000	29	T	W	103	6/6/2002	5/22/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FC3EC3	3	2000	4/28/2000	29	T	W	109	6/6/2003	5/13/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEA102	2	2000	4/28/2000	29	T	W	115	6/10/2002	5/15/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105B640	2	2000	4/28/2000	29	T	W	118	6/15/2002	6/4/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105CA1A	3	2000	4/28/2000	29	T	W	101	NA	5/26/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105D588	3	2000	4/28/2000	29	T	W	114	6/27/2003	6/9/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105FA37	3	2000	4/28/2000	29	T	W	108	4/29/2003	4/12/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10603D5	2	2000	4/28/2000	29	T	W	104	7/1/2002	6/18/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1076A9D	3	2000	4/28/2000	29	T	W	108	NA	6/12/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1076E71	2	2000	4/28/2000	29	T	W	108	6/21/2002	6/8/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10783A7	3	2000	4/28/2000	29	T	W	111	4/26/2003	4/10/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1087D8E	3	2000	4/28/2000	29	T	W	NA	NA	5/28/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109773A	3	2000	4/28/2000	29	T	W	105	6/18/2003	5/23/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10984D0	2	2000	4/28/2000	29	T	W	109	5/5/2002	4/19/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1099EA9	2	2000	4/28/2000	29	T	W	117	7/6/2002	6/25/2002	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109FBC6	3	2000	4/28/2000	29	T	W	104	6/26/2003	6/9/2003	95.9	9.95	19.52747253	-6567	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FAAEAE	3	2000	4/29/2000	30	I	W	98	6/14/2003	6/1/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FAB679	3	2000	4/29/2000	30	I	W	120	NA	6/10/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FABDE4	2	2000	4/29/2000	30	I	W	113	NA	4/22/2002	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB5CBE	3	2000	4/29/2000	30	I	W	116	6/23/2003	6/7/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB6F5B	2	2000	4/29/2000	30	I	W	104	6/13/2002	6/3/2002	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB7334	3	2000	4/29/2000	30	I	W	112	4/20/2003	3/30/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FC3998	3	2000	4/29/2000	30	I	W	114	5/24/2003	5/12/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEB769	3	2000	4/29/2000	30	I	W	111	NA	6/5/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEFDB5	3	2000	4/29/2000	30	I	W	116	5/2/2003	4/17/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105ADE3	3	2000	4/29/2000	30	I	W	110	6/5/2003	5/4/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105BEB4	3	2000	4/29/2000	30	I	W	94	4/26/2003	4/13/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1078B65	3	2000	4/29/2000	30	I	W	103	5/24/2003	5/13/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107937D	1	2000	4/29/2000	30	I	W	111	7/14/2001	7/5/2001	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1079DD7	2	2000	4/29/2000	30	I	W	100	5/21/2002	5/10/2002	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107D0EF	3	2000	4/29/2000	30	I	W	114	5/24/2003	5/7/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107D4E8	2	2000	4/29/2000	30	I	W	117	NA	6/16/2002	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109D9A8	3	2000	4/29/2000	30	I	W	113	5/24/2003	3/18/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109F841	3	2000	4/29/2000	30	I	W	110	4/25/2003	4/16/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10A05F2	3	2000	4/29/2000	30	I	W	115	5/8/2003	4/21/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FABEB0	3	2000	4/29/2000	30	T	W	114	5/7/2003	4/27/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB458A	3	2000	4/29/2000	30	T	W	104	6/13/2003	5/20/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB5604	2	2000	4/29/2000	30	T	W	110	7/4/2002	6/18/2002	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB5E21	2	2000	4/29/2000	30	T	W	105	5/14/2002	4/28/2002	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB706F	1	2000	4/29/2000	30	T	W	114	6/3/2001	NA	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEEBD9	3	2000	4/29/2000	30	T	W	120	5/25/2003	5/13/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEF838	2	2000	4/29/2000	30	T	W	106	NA	4/26/2002	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105B472	3	2000	4/29/2000	30	T	W	115	NA	6/6/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105F121	3	2000	4/29/2000	30	T	W	102	NA	6/2/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF106072A	3	2000	4/29/2000	30	T	W	113	NA	6/10/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1076FE5	3	2000	4/29/2000	30	T	W	113	5/14/2003	4/28/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10781A1	2	2000	4/29/2000	30	T	W	117	NA	5/20/2002	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10788A5	2	2000	4/29/2000	30	T	W	101	5/8/2002	NA	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107D7C2	3	2000	4/29/2000	30	T	W	118	6/7/2003	5/2/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107F0DC	3	2000	4/29/2000	30	T	W	111	NA	5/12/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109F3A4	3	2000	4/29/2000	30	T	W	111	5/6/2003	4/22/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10A077B	3	2000	4/29/2000	30	T	W	114	6/11/2003	5/26/2003	98.7	10.75	19.52747253	-6596	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FABF20	3	2000	4/30/2000	31	I	W	105	6/13/2003	5/12/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB5125	3	2000	4/30/2000	31	I	W	107	5/19/2003	5/4/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB6EBD	3	2000	4/30/2000	31	I	W	115	4/25/2003	3/19/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FC1AB5	3	2000	4/30/2000	31	I	W	103	4/20/2003	4/6/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FE6B99	2	2000	4/30/2000	31	I	W	105	5/9/2002	4/19/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FE6FF5	2	2000	4/30/2000	31	I	W	115	6/18/2002	6/9/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FE9EE1	3	2000	4/30/2000	31	I	W	108	7/21/2003	6/29/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEB0F6	3	2000	4/30/2000	31	I	W	99	NA	4/15/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FED4E1	3	2000	4/30/2000	31	I	W	104	5/24/2003	5/12/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FEE37D	3	2000	4/30/2000	31	I	W	110	6/19/2003	5/30/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105BFC5	2	2000	4/30/2000	31	I	W	110	6/20/2002	6/1/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF105D793	2	2000	4/30/2000	31	I	W	106	6/14/2002	6/3/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1060C79	2	2000	4/30/2000	31	I	W	114	5/14/2002	4/17/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10759C3	3	2000	4/30/2000	31	I	W	115	5/4/2003	4/21/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1075E80	3	2000	4/30/2000	31	I	W	117	5/18/2003	5/2/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1076057	2	2000	4/30/2000	31	I	W	116	5/21/2002	5/11/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1078C65	3	2000	4/30/2000	31	I	W	111	5/18/2003	5/4/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107A0F9	3	2000	4/30/2000	31	I	W	104	NA	6/8/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107E871	3	2000	4/30/2000	31	I	W	115	6/20/2003	6/8/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107EBAD	3	2000	4/30/2000	31	I	W	110	6/11/2003	5/23/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1081D3C	3	2000	4/30/2000	31	I	W	115	6/11/2003	5/25/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109477F	3	2000	4/30/2000	31	I	W	118	6/10/2003	5/15/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1095C9C	3	2000	4/30/2000	31	I	W	113	4/28/2003	4/15/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1097EAA	3	2000	4/30/2000	31	I	W	110	5/8/2003	4/15/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109A881	3	2000	4/30/2000	31	I	W	110	6/13/2003	5/21/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF109E4F2	3	2000	4/30/2000	31	I	W	110	5/7/2003	4/26/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10A00E1	3	2000	4/30/2000	31	I	W	106	4/19/2003	3/16/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10A05E3	3	2000	4/30/2000	31	I	W	117	4/24/2003	4/13/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10A08C7	2	2000	4/30/2000	31	I	W	114	5/20/2002	5/11/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB50C0	2	2000	4/30/2000	31	T	W	114	7/3/2002	6/13/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB50C1	3	2000	4/30/2000	31	T	W	105	6/12/2003	5/28/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FB6837	3	2000	4/30/2000	31	T	W	107	6/26/2003	6/9/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FE4C10	3	2000	4/30/2000	31	T	W	120	6/22/2003	6/10/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0FE758D	3	2000	4/30/2000	31	T	W	110	6/15/2003	5/8/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF107DB10	2	2000	4/30/2000	31	T	W	101	6/11/2002	5/18/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1086EBF	2	2000	4/30/2000	31	T	W	109	6/11/2002	5/30/2002	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF10926B4	3	2000	4/30/2000	31	T	W	114	4/18/2003	3/29/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF1094D6D	3	2000	4/30/2000	31	T	W	113	5/12/2003	4/27/2003	88.8	11.31	19.52747253	-6649	2.36	-0.9	0.44	-0.71	NA	NA
3D9.1BF0DDCAF6	3	2000	5/1/2000	32	I	W	109	6/20/2003	6/8/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0E4A92A	3	2000	5/1/2000	32	I	W	111	5/10/2003	4/27/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0E96C35	3	2000	5/1/2000	32	I	W	118	5/4/2003	4/21/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0F5B63A	3	2000	5/1/2000	32	I	W	114	7/10/2003	6/5/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0F712C0	2	2000	5/1/2000	32	I	W	107	NA	4/30/2002	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FB5E7E	3	2000	5/1/2000	32	I	W	115	4/27/2003	4/14/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FB7316	3	2000	5/1/2000	32	I	W	118	4/24/2003	4/6/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FDEE49	3	2000	5/1/2000	32	I	W	113	5/8/2003	4/25/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FE4498	2	2000	5/1/2000	32	I	W	112	6/18/2002	6/7/2002	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FE74FB	3	2000	5/1/2000	32	I	W	102	6/28/2003	5/14/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FE8B4F	3	2000	5/1/2000	32	I	W	104	5/16/2003	5/5/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FE905A	3	2000	5/1/2000	32	I	W	118	NA	5/22/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FE9571	3	2000	5/1/2000	32	I	W	115	6/13/2003	5/28/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FEC356	3	2000	5/1/2000	32	I	W	111	4/21/2003	4/6/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FED6DD	3	2000	5/1/2000	32	I	W	NA	4/20/2003	4/2/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF0FEE646	3	2000	5/1/2000	32	I	W	122	6/7/2003	5/19/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF105B2E0	3	2000	5/1/2000	32	I	W	120	6/17/2003	6/4/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF105B32F	3	2000	5/1/2000	32	I	W	108	NA	6/22/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF105E1F4	3	2000	5/1/2000	32	I	W	114	5/16/2003	5/2/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
3D9.1BF1060B1F	3	2000	5/1/2000	32	I	W	112	NA	5/5/2003	92.4	11.08	19.52747253	-6648	2.22	-0.8	0.44	-0.71	NA	NA
